#meanGeneralizationError	stdDevGeneralizationError	meanGeneralizationMisclassifiedError	stdDevGeneralizationMisclassifiedError	meanGeneralizationUnclassifiedError	stdDevGeneralizationUnclassifiedError	meanUnlabeledNeuronPercentages	stdDevUnlabeledNeuronPercentages
29.6	10.483484548367594	29.6	10.483484548367594	0.0	0.0	0.0	0.0
33.333333333333336	10.93344547181068	28.933333333333334	9.435564903993361	4.4	3.6915560685023543	7.837037037037038	2.163148402624763
41.2	9.345476501200073	25.333333333333332	8.809608129894247	15.866666666666667	5.986959007786802	24.16477702191987	1.799026121883244
29.066666666666666	8.132240363721015	28.933333333333334	8.115261626365955	0.13333333333333333	0.7302967433402212	0.8854166666666666	1.060797740506817
30.8	8.671793355471522	30.0	8.254570311923132	0.8	1.6273524086899451	2.589531680440772	1.3154089681887957
42.0	10.225053747434828	26.666666666666668	10.039004392637862	15.333333333333334	7.725164135443352	38.62847222222222	1.8774761480833697
35.06666666666667	12.00842616043313	27.333333333333332	11.121068335350714	7.733333333333333	5.650348377012625	14.475308641975309	1.9135287486719037
27.6	8.810651860497982	27.6	8.810651860497982	0.0	0.0	0.0	0.0
28.666666666666668	8.980182523808718	28.666666666666668	8.980182523808718	0.0	0.0	0.27210884353741494	0.7056038849831845
38.53333333333333	10.941012161881403	29.733333333333334	9.435564903993361	8.8	6.676773947411099	20.323176361957522	3.298114864062995
41.6	9.943287460253845	25.6	8.700376527722113	16.0	5.84866621989357	40.93866666666667	2.580515496927901
30.666666666666668	10.256480990030187	29.2	9.404327690502113	1.4666666666666666	2.8735816091365516	4.95069033530572	1.4781332619957832
29.2	9.045478962176208	28.666666666666668	9.341539906037546	0.5333333333333333	1.7366899418212194	1.9666666666666666	1.2452207485597393
42.4	9.546980024395511	24.8	8.429832084064143	17.6	7.093464695006972	24.53168044077136	1.6113449263142787
31.6	9.238599684905232	26.4	8.109594147759758	5.2	4.830934799237386	16.015625	3.1401169922815804
28.666666666666668	8.793937305515279	28.666666666666668	8.793937305515279	0.0	0.0	0.0	0.0
29.866666666666667	8.050415852755611	29.866666666666667	8.050415852755611	0.0	0.0	0.0	0.0
35.733333333333334	10.34219123494774	28.133333333333333	8.692975100157254	7.6	5.690888058690992	11.810841983852363	1.2970275517116163
43.733333333333334	10.071925245995402	25.2	8.67179335547152	18.533333333333335	7.824512029880657	29.584120982986757	2.009632655589571
30.133333333333333	9.55468230884672	29.466666666666665	9.712179816169447	0.6666666666666666	1.5161960871578068	2.2038567493112953	1.1137393055728726
32.53333333333333	10.852405845879437	28.266666666666666	11.11362423686175	4.266666666666667	4.448427334140285	5.9523809523809526	1.5000067819608882
46.8	10.77161019564376	25.466666666666665	9.004724175190729	21.333333333333332	7.884219653220597	40.83333333333333	2.5246704408269127
38.53333333333333	11.385814929516261	26.666666666666668	10.416609195243755	11.866666666666667	6.1685147898536865	19.45	1.3746472901853017
31.6	10.417491921332816	31.6	10.417491921332816	0.0	0.0	0.5442176870748299	0.917911112466946
28.666666666666668	10.189018203635865	28.666666666666668	10.189018203635865	0.0	0.0	0.0	0.0
35.333333333333336	10.716836040205319	28.0	8.725705188377772	7.333333333333333	5.261003793910458	29.156378600823043	3.2102994994834657
45.86666666666667	12.681056557018378	23.866666666666667	10.424551039148692	22.0	8.452708196907603	32.32000000000001	1.133709200687786
31.466666666666665	9.320845504541968	29.466666666666665	9.126442572162961	2.0	3.600766201988031	4.328703703703704	1.596996624636485
29.2	10.564742926519711	28.8	10.577790656484641	0.4	1.2205143065174586	1.3991769547325108	1.1569165507551142
38.8	11.321021033518987	27.866666666666667	11.239503404581946	10.933333333333334	5.245249629727923	35.743801652892564	3.1819014545364808
33.6	9.998620594517199	29.066666666666666	10.342191234947741	4.533333333333333	3.748409624446569	11.570370370370371	2.1089388568731033
30.933333333333334	8.657997432445327	30.933333333333334	8.657997432445327	0.0	0.0	0.0	0.0
31.466666666666665	9.83916639773405	31.466666666666665	9.83916639773405	0.0	0.0	0.0	0.0
33.86666666666667	7.555465404014789	27.733333333333334	7.785633689946051	6.133333333333334	4.032055463949847	10.846354166666666	1.58152258522912
40.0	11.215752469106826	23.733333333333334	8.970962095535809	16.266666666666666	8.847104857964332	39.52479338842976	3.067497474470668
30.8	10.616837635534903	30.4	10.640197042510458	0.4	1.610311599745795	1.4814814814814823	1.0455568451602384
32.93333333333333	11.2001642024088	30.666666666666668	10.469441026258226	2.2666666666666666	2.5042492623171695	8.067061143984223	1.9868543720527942
37.06666666666667	9.961765988477918	28.8	8.559729289950784	8.266666666666667	5.349401083674975	60.29866666666667	4.023595692766681
37.46666666666667	9.482227780335215	26.666666666666668	9.928479875775452	10.8	5.267990521814845	17.18374884579871	1.5525480214582033
26.933333333333334	8.333287356195004	26.933333333333334	8.333287356195004	0.0	0.0	0.0	0.0
29.2	7.658216232391781	29.2	7.658216232391781	0.0	0.0	0.7291666666666666	1.0647584179079062
40.53333333333333	9.020028799301581	28.133333333333333	8.369622136789909	12.4	7.955046110531959	19.3	1.753567791675018
46.53333333333333	10.839688675174793	22.266666666666666	10.275291197596413	24.266666666666666	9.391607894848184	59.437585733882045	4.309639173608304
33.46666666666667	9.881132607611102	30.533333333333335	9.540235424454837	2.933333333333333	3.921060142828488	5.527210884353741	1.3133605230860619
30.266666666666666	10.275291197596411	29.466666666666665	10.839688675174793	0.8	2.2034455776789907	2.865013774104683	1.4515976589427608
32.53333333333333	9.261463849936368	26.533333333333335	9.881132607611102	6.0	5.432977211374105	56.376811594202884	5.105703697273052
35.333333333333336	10.50889059840264	28.0	8.851261355660384	7.333333333333333	4.341724854553047	12.39907727797001	1.6180981585913745
29.066666666666666	8.909248713762466	29.066666666666666	8.909248713762466	0.0	0.0	0.0	0.0
29.866666666666667	7.981588007811276	29.866666666666667	7.981588007811276	0.0	0.0	0.0	0.0
35.733333333333334	9.794204244429928	32.4	10.094723784030055	3.3333333333333335	4.079666427653067	26.197916666666668	7.290576170508646
43.733333333333334	8.657997432445326	24.8	9.477377783710663	18.933333333333334	6.962626007444334	28.027725267800875	1.5276365093547724
27.866666666666667	8.629273886955492	27.866666666666667	8.629273886955492	0.0	0.0	54.96666666666667	6.065637148971944
30.4	9.072884953492485	28.933333333333334	8.955573619292887	1.4666666666666666	2.224213667070142	4.55621301775148	1.319919551571302
48.0	11.50711923564922	21.2	7.585830711676007	26.8	9.918286837609783	35.414201183431956	1.6258735697081759
42.8	11.07466820550706	28.666666666666668	10.403359315984009	14.133333333333333	8.32003536685675	24.45	1.9809436970884573
27.866666666666667	8.303440638481232	27.733333333333334	8.464666249335744	0.13333333333333333	0.730296743340221	0.13605442176870747	0.5177716973519642
29.466666666666665	8.369622136789909	29.466666666666665	8.369622136789909	0.0	0.0	0.0	0.0
33.06666666666667	10.180892628480258	29.866666666666667	10.903126199376958	3.2	4.3817804600413295	38.03497942386832	6.103636852723402
43.2	11.668998125005391	24.8	9.593100969284988	18.4	8.826293008724676	37.01967592592592	2.0786802149827612
31.333333333333332	10.24302397878112	30.533333333333335	10.477342823620797	0.8	1.6273524086899451	3.726851851851852	1.4644590980415981
32.13333333333333	10.839688675174791	31.733333333333334	10.811658245754371	0.4	1.2205143065174584	1.399176954732511	1.1105591237254409
40.93333333333333	8.705659409092826	28.0	9.157623543557424	12.933333333333334	4.025207926377806	27.089947089947096	2.261884593192751
32.93333333333333	10.592558654573253	29.333333333333332	10.256480990030184	3.6	3.838102979696952	8.014814814814816	1.2969930621494479
32.0	11.362369835375985	32.0	11.362369835375985	0.0	0.0	0.0	0.0
33.46666666666667	11.140894947439595	33.46666666666667	11.140894947439595	0.0	0.0	0.0	0.0
34.13333333333333	10.852405845879435	29.733333333333334	10.003217873069245	4.4	4.620792587633754	8.325925925925928	1.8303838653043238
40.8	9.987578492203758	26.133333333333333	6.866878693300599	14.666666666666666	6.994250512376938	22.773998488284203	1.8370612701093736
30.8	10.51239006256837	30.4	10.324393611649832	0.4	1.6103115997457942	1.6460905349794246	1.34980808293959
32.53333333333333	10.170048429455548	29.6	9.430690909709785	2.933333333333333	3.3107279471786693	7.1296296296296315	3.1689036708899176
45.86666666666667	11.49432643654621	24.0	7.353160240144463	21.866666666666667	8.253456259645716	29.826388888888903	1.581606783651615
36.13333333333333	9.881132607611102	27.733333333333334	8.464666249335744	8.4	5.690888058690992	18.611111111111107	3.277553489066098
28.133333333333333	9.065787651777779	28.133333333333333	9.065787651777779	0.0	0.0	0.0	0.0
28.0	8.271263089966869	28.0	8.271263089966869	0.0	0.0	0.27210884353741494	0.8860662968475607
42.13333333333333	9.83916639773405	28.133333333333333	9.93681185718324	14.0	7.105121999001119	20.041666666666668	1.4128159294737277
50.13333333333333	10.750247257247343	23.866666666666667	7.8245120298806565	26.266666666666666	9.198700557906156	35.394477317554234	1.071624434409658
30.666666666666668	10.882866424301799	27.333333333333332	9.746204684241269	3.3333333333333335	5.261003793910457	6.224489795918369	1.524147737339805
27.733333333333334	9.391607894848182	27.6	9.532521466917416	0.13333333333333333	0.730296743340221	2.0	1.203443335628631
41.06666666666667	11.834879290305075	27.733333333333334	8.970962095535809	13.333333333333334	8.933985222397839	65.8979206049149	4.703971034687537
36.0	11.74440439029407	28.133333333333333	10.477342823620795	7.866666666666666	5.894084312686532	14.256055363321797	2.6217072309277243
29.2	6.402585684571184	29.2	6.402585684571184	0.0	0.0	0.0	0.0
27.866666666666667	7.8245120298806565	27.866666666666667	7.8245120298806565	0.0	0.0	0.0	0.0
31.2	10.886245671836834	28.8	10.097456149429677	2.4	2.6986586706528213	45.92848904267589	5.407257245188815
44.8	10.0426675945086	23.733333333333334	9.906226997870245	21.066666666666666	8.064110927899693	29.71064814814815	1.4981378275964394
32.13333333333333	9.065787651777777	31.733333333333334	9.332676495770794	0.4	1.2205143065174586	10.771349862258953	4.99880850985292
33.333333333333336	10.256480990030186	29.333333333333332	8.93398522239784	4.0	4.068381021724862	13.027210884353739	3.3084905348325147
50.4	8.04127284486214	24.8	7.747747169784037	25.6	9.193700992039847	37.983539094650205	1.2501577832090782
39.6	10.311025234151565	24.0	10.609039736843812	15.6	7.228296885302166	23.733938019652303	1.2538413914348545
28.0	8.271263089966869	28.0	8.271263089966869	0.0	0.0	0.8333333333333334	0.8927288495677589
30.933333333333334	9.850374868880435	30.933333333333334	9.850374868880435	0.0	0.0	0.0	0.0
36.13333333333333	8.756212901010121	28.4	9.23859968490523	7.733333333333333	4.919583198867026	30.101569713758078	5.172811410768124
45.333333333333336	7.599153007854339	23.466666666666665	8.253456259645718	21.866666666666667	8.896854668280568	48.40533333333334	1.933622174222172
30.0	8.321140505384152	28.533333333333335	8.253456259645716	1.4666666666666666	2.2242136670701416	5.029585798816568	1.2210902828288657
30.133333333333333	10.17004842945555	29.6	10.640197042510456	0.5333333333333333	1.736689941821219	1.8	1.2148506364839742
44.93333333333333	8.382795736973202	27.6	7.527421136452858	17.333333333333332	7.2270246337944135	25.59228650137741	1.2417259152740656
35.333333333333336	11.654016129816494	30.933333333333334	11.788168625373062	4.4	4.620792587633754	9.934895833333334	1.6338869399127303
32.4	10.781849371145423	32.4	10.781849371145423	0.0	0.0	0.0	0.0
31.2	11.235411997724901	31.2	11.235411997724901	0.0	0.0	0.0	0.0
32.266666666666666	10.553421845244232	26.133333333333333	9.20169899354549	6.133333333333334	5.531934458268166	7.777777777777778	1.4889975370663069
40.666666666666664	10.456258094238747	24.933333333333334	8.642051693392279	15.733333333333333	6.720700565562644	30.6473829201102	2.1322649102695075
29.866666666666667	8.38608590354339	29.466666666666665	8.943243773676432	0.4	1.6103115997457942	1.4403292181069967	1.3400385353558792
30.933333333333334	9.623725471667559	30.533333333333335	9.597892488973038	0.4	1.2205143065174582	3.0324074074074066	1.308539496437285
45.86666666666667	9.950682989324047	24.4	9.590224908369118	21.466666666666665	8.692975100157254	33.946666666666665	1.438517755654526
33.6	10.27081570141407	26.8	8.98427745449295	6.8	5.3717010726391985	49.22437673130194	2.5741685257166327
29.733333333333334	9.376909767167923	29.733333333333334	9.376909767167923	0.0	0.0	0.1851851851851852	0.704744810284618
30.533333333333335	10.210654791166323	30.533333333333335	10.210654791166323	0.0	0.0	0.625	0.9710241660404146
27.733333333333334	9.906226997870245	26.266666666666666	9.435564903993363	1.4666666666666666	2.4597915994335118	67.60833333333333	4.505113633480815
48.4	8.360828205139853	22.933333333333334	8.464666249335744	25.466666666666665	8.943243773676434	35.1232741617357	1.4203113887471566
32.0	9.627546685029047	29.733333333333334	9.376909767167923	2.2666666666666666	2.50424926231717	24.52380952380953	5.919600767718461
28.266666666666666	10.180892628480258	27.066666666666666	10.900595786733268	1.2	2.38385373307375	2.56198347107438	1.378644834960832
