#meanGeneralizationError	stdDevGeneralizationError	meanGeneralizationMisclassifiedError	stdDevGeneralizationMisclassifiedError	meanGeneralizationUnclassifiedError	stdDevGeneralizationUnclassifiedError	meanUnlabeledNeuronPercentages	stdDevUnlabeledNeuronPercentages
45.0	12.321919387668462	45.0	12.321919387668462	0.0	0.0	0.0	0.0
31.428571428571427	9.490911983284567	30.952380952380956	9.984740879660658	0.47619047619047616	1.8122009407318744	33.27823691460055	3.972005255031259
39.28571428571429	12.687717855359143	28.33333333333333	13.061233652940722	10.95238095238095	8.744825218241006	31.6796875	4.440025822403504
42.14285714285714	21.416252616729214	42.14285714285714	21.416252616729214	0.0	0.0	40.000000000000014	5.375500532464127
33.33333333333333	17.926793558281897	33.33333333333333	17.926793558281897	0.0	0.0	33.78600823045267	5.5352576865689915
46.19047619047618	14.497607525854994	27.619047619047613	12.11795960029994	18.571428571428573	10.376447102389335	30.36008230452675	3.2848948656938197
28.80952380952381	10.85431213638262	28.09523809523809	11.553098254878954	0.7142857142857142	2.17948983306689	41.952662721893496	2.497661199291023
40.71428571428571	15.598543752741563	40.71428571428571	15.598543752741563	0.0	0.0	36.875	7.404201393523954
43.0952380952381	20.245096828077447	43.0952380952381	20.245096828077447	0.0	0.0	43.733333333333334	10.016997049268682
28.571428571428573	10.444046821238517	27.380952380952387	10.288473448570832	1.1904761904761902	2.7074930127817978	40.272108843537424	4.481898669545976
42.38095238095238	17.887494730836934	31.428571428571423	12.527239848128014	10.95238095238095	10.22844850445809	40.86795937211449	4.454602830761615
33.8095238095238	12.146961539507346	32.857142857142854	12.243138508357838	0.9523809523809523	2.4696135974411457	23.633333333333333	4.817234385665366
32.85714285714286	18.43641716366042	32.61904761904762	18.634162075252394	0.23809523809523808	1.3041013273932531	29.010416666666668	7.673146526824991
32.142857142857146	14.499629930485867	28.095238095238095	13.121707835270218	4.047619047619047	5.5275311623404795	47.84313725490196	5.836859766834401
38.57142857142858	15.872468518203632	33.095238095238095	15.294819503215368	5.476190476190475	6.680433826184392	11.273148148148147	3.141232496849302
50.95238095238095	11.055062324680957	50.95238095238095	11.055062324680957	0.0	0.0	55.555555555555586	2.890758581290855E-14
47.142857142857146	16.09262422785846	47.142857142857146	16.09262422785846	0.0	0.0	37.083333333333336	6.754096245387242
29.76190476190476	11.267856004361356	29.285714285714285	10.993888648442647	0.47619047619047616	1.8122009407318742	42.781065088757394	2.1873905553762003
44.523809523809526	11.514964918625484	29.999999999999996	11.774326488191491	14.523809523809524	10.69099822819072	30.080738177623992	4.721659625310874
39.99999999999999	16.735723694305317	39.99999999999999	16.735723694305317	0.0	0.0	36.510416666666664	7.017567306267073
31.42857142857143	15.422731972837427	31.42857142857143	15.422731972837427	0.0	0.0	33.36666666666667	4.413797593388521
