#meanGeneralizationError	stdDevGeneralizationError	meanGeneralizationMisclassifiedError	stdDevGeneralizationMisclassifiedError	meanGeneralizationUnclassifiedError	stdDevGeneralizationUnclassifiedError	meanUnlabeledNeuronPercentages	stdDevUnlabeledNeuronPercentages
32.85714285714286	12.80503947241937	32.85714285714286	12.80503947241937	0.0	0.0	0.0	0.0
29.76190476190476	10.28847344857083	29.523809523809522	10.228448504458088	0.23809523809523808	1.3041013273932527	34.51790633608815	3.8986917212256005
38.09523809523808	15.506160194832312	25.952380952380953	12.510844463157861	12.14285714285714	9.407125931812223	30.234375	4.898922776449131
41.42857142857143	14.087291950936054	41.42857142857143	14.087291950936054	0.0	0.0	40.68027210884354	6.202464077932925
40.95238095238094	14.52185779235896	40.95238095238094	14.52185779235896	0.0	0.0	35.761316872427976	8.370003252819284
49.52380952380952	16.23773649016959	32.14285714285714	14.977111319490987	17.380952380952376	8.108026217218583	30.648148148148145	2.7440480890205605
23.333333333333336	9.366517195942722	22.380952380952387	9.515595801260549	0.9523809523809523	3.101232038966463	41.893491124260365	2.4441572398507465
33.33333333333333	12.768348739488307	33.33333333333333	12.768348739488307	0.0	0.0	37.083333333333336	6.754096245387241
35.714285714285715	13.395935606785368	35.47619047619048	13.195244346943984	0.23809523809523808	1.3041013273932527	42.0	8.959679797234136
28.333333333333332	13.718202095425648	25.71428571428572	13.604445189837529	2.619047619047618	3.97181011976811	39.829931972789126	4.274837353008033
33.33333333333333	11.764360911722804	24.047619047619055	10.69099822819072	9.285714285714285	7.301200579939927	44.506001846722064	5.460955051689582
40.71428571428573	9.592323343998567	39.76190476190477	9.689648076678068	0.9523809523809523	2.4696135974411457	23.433333333333334	5.0012642079939065
41.42857142857142	15.28523087491212	41.42857142857142	15.28523087491212	0.0	0.0	30.78125	7.3074925752318745
24.999999999999996	11.525146145122504	21.42857142857143	10.775686135087367	3.5714285714285703	5.54870952023094	48.99653979238755	5.337838934439751
38.095238095238095	12.204758669380112	32.85714285714286	13.987025253420796	5.238095238095237	7.001893112193726	11.643518518518515	3.0004352895973545
32.85714285714286	12.80503947241937	32.85714285714286	12.80503947241937	0.0	0.0	55.555555555555586	2.890758581290855E-14
33.57142857142857	13.415621048127699	33.57142857142857	13.415621048127699	0.0	0.0	38.125	6.63674138466285
22.857142857142854	8.262069200485442	22.857142857142854	8.262069200485442	0.0	0.0	42.7810650887574	2.3574081676343894
40.238095238095234	14.945753815696264	25.238095238095237	12.262283380893926	15.0	9.628935398245696	29.80392156862745	4.173802919207498
44.285714285714285	12.7775312999988	44.04761904761904	12.871274846040972	0.23809523809523808	1.3041013273932527	36.458333333333336	7.756624902949573
36.42857142857144	12.632130653284934	35.95238095238096	12.650686859620457	0.47619047619047616	1.8122009407318747	35.63333333333333	7.467092557640344
41.666666666666664	14.295973327816183	25.95238095238096	11.015204981881585	15.714285714285712	8.877935232369504	36.454293628808855	5.22739229075956
27.142857142857142	11.001887113413698	24.28571428571428	11.033822992239253	2.8571428571428563	5.1712407771470765	42.35555555555555	4.48889647584807
35.95238095238094	10.69099822819072	35.7142857142857	11.097419040461881	0.23809523809523808	1.3041013273932527	17.12962962962963	7.334208895445899
34.761904761904766	12.545951195148147	34.761904761904766	12.545951195148147	0.0	0.0	39.86666666666667	10.529869938396212
49.523809523809526	12.00125100993329	36.904761904761905	10.116028719962248	12.619047619047619	8.108026217218585	17.023809523809522	2.8120605501256453
27.619047619047613	14.00378622438746	20.71428571428571	11.766853097093781	6.904761904761902	8.279795179240887	47.078189300411516	4.582012345475796
