#meanGeneralizationError	stdDevGeneralizationError	meanGeneralizationMisclassifiedError	stdDevGeneralizationMisclassifiedError	meanGeneralizationUnclassifiedError	stdDevGeneralizationUnclassifiedError	meanUnlabeledNeuronPercentages	stdDevUnlabeledNeuronPercentages
32.666666666666664	23.183426501874482	32.666666666666664	23.183426501874482	0.0	0.0	0.0	0.0
8.0	12.429109325317308	4.0	8.136762043449725	4.0	9.684683962230046	20.680272108843546	3.2482547989968213
17.333333333333332	15.521583045227219	2.6666666666666665	6.914918072835206	14.666666666666666	13.829836145670416	29.9	2.354013447358538
6.0	9.321831993987981	4.666666666666667	8.603661343041528	1.3333333333333333	5.074162634049254	19.6	3.6915560685023543
8.0	12.429109325317308	6.0	9.321831993987981	2.0	6.102571532587294	20.555555555555557	3.8323753592253267
27.333333333333332	18.55714999917698	3.3333333333333335	7.580980435789034	24.0	17.73366173751743	36.28099173553719	2.782373848666159
11.333333333333334	11.366415543118707	6.666666666666667	10.933445471810678	4.666666666666667	8.603661343041528	21.302083333333332	3.3457417663283615
6.666666666666667	9.589266029707682	6.666666666666667	9.589266029707682	0.0	0.0	26.666666666666664	5.536365323582664
4.666666666666667	10.080138659874619	4.666666666666667	10.080138659874619	0.0	0.0	16.875	3.3436442538870255
19.333333333333332	15.297809925141149	4.0	8.136762043449725	15.333333333333334	14.558640835892126	26.584362139917697	2.8950158133484587
23.333333333333332	17.485626280942345	5.333333333333333	8.995528902176071	18.0	16.060231457944763	35.537190082644635	2.4840839934272902
6.666666666666667	9.589266029707682	6.0	9.321831993987981	0.6666666666666666	3.6514837167011076	19.537037037037045	4.221121386371019
4.666666666666667	8.603661343041528	4.666666666666667	8.603661343041528	0.0	0.0	18.0	3.600766201988031
16.666666666666668	16.678156958735876	4.0	8.136762043449725	12.666666666666666	14.367908045682759	30.433333333333334	2.314621192413095
12.666666666666666	16.174337556830533	5.333333333333333	8.99552890217607	7.333333333333333	13.373502709187429	25.0	3.3836893250231856
6.666666666666667	10.93344547181068	6.666666666666667	10.93344547181068	0.0	0.0	26.666666666666668	5.536365323582663
6.0	9.321831993987981	6.0	9.321831993987981	0.0	0.0	27.037037037037027	5.600077033263674
8.666666666666666	12.521246311585855	4.0	8.136762043449725	4.666666666666667	10.080138659874619	22.8125	3.348676076528938
17.333333333333332	15.521583045227219	4.666666666666667	10.080138659874619	12.666666666666666	14.367908045682757	29.933333333333334	2.947042156343266
6.666666666666667	9.58926602970768	6.0	9.321831993987981	0.6666666666666666	3.651483716701109	19.333333333333332	3.1659103755076723
11.333333333333334	12.52124631158585	5.333333333333333	8.99552890217607	6.0	9.321831993987981	20.7482993197279	2.7371680664893887
27.333333333333332	18.557149999176975	5.333333333333333	8.995528902176071	22.0	19.19051489848476	39.861111111111114	2.714803402428188
16.666666666666668	15.829551877538359	5.333333333333333	8.995528902176071	11.333333333333334	15.47708725455334	26.584362139917694	3.1389038362517123
4.666666666666667	8.603661343041528	4.0	8.136762043449725	0.6666666666666666	3.651483716701108	14.583333333333334	4.130590951570416
7.333333333333333	9.80265035707122	6.666666666666667	9.589266029707682	0.6666666666666666	3.651483716701108	16.666666666666668	2.9966456342836505
16.0	16.10311599745795	4.666666666666667	8.603661343041528	11.333333333333334	14.558640835892126	30.74074074074074	4.496525651837249
21.333333333333332	16.553639735893345	2.0	6.102571532587294	19.333333333333332	15.29780992514115	35.01377410468319	2.5075185251648007
8.0	11.26483695950092	5.333333333333333	8.995528902176071	2.6666666666666665	6.9149180728352055	19.62962962962963	4.492871543564038
