#meanGeneralizationError	stdDevGeneralizationError	meanGeneralizationMisclassifiedError	stdDevGeneralizationMisclassifiedError	meanGeneralizationUnclassifiedError	stdDevGeneralizationUnclassifiedError	meanUnlabeledNeuronPercentages	stdDevUnlabeledNeuronPercentages
21.333333333333332	17.36689941821219	4.0	8.136762043449725	17.333333333333332	14.60593486680443	59.49074074074074	1.9670055844371017
24.666666666666668	19.428619723691543	2.0	6.102571532587294	22.666666666666668	17.991057804352145	40.06944444444446	2.867040409715361
26.0	17.538135787379222	4.0	8.136762043449725	22.0	19.896282792660475	39.12037037037036	1.9500239234723193
24.666666666666668	21.452969143162242	2.6666666666666665	6.9149180728352055	22.0	19.19051489848476	39.60648148148149	2.169232729075751
31.333333333333332	17.1671967332515	2.6666666666666665	6.9149180728352055	28.666666666666668	17.952683659406265	39.212962962962955	2.6094428245680996
34.666666666666664	16.55363973589335	5.333333333333333	10.416609195243755	29.333333333333332	15.521583045227217	38.91203703703704	2.4837389776153587
22.666666666666668	18.742048122232852	2.6666666666666665	6.9149180728352055	20.0	16.609095970747994	43.078703703703695	2.7866437373914335
28.0	20.744754218505626	3.3333333333333335	7.580980435789033	24.666666666666668	19.428619723691543	40.34722222222222	2.4355108217708583
26.0	19.757146240948032	2.0	6.102571532587294	24.0	18.495106528950878	38.865740740740726	2.130557782638735
26.666666666666668	18.44532149509656	2.6666666666666665	6.9149180728352055	24.0	17.73366173751743	38.44907407407407	1.9255663131940524
16.666666666666668	13.97863723152492	5.333333333333333	8.99552890217607	11.333333333333334	13.578211078487255	57.38425925925926	4.939109240767795
24.666666666666668	19.42861972369154	2.0	6.102571532587294	22.666666666666668	18.742048122232852	40.23148148148148	2.327868684539401
30.0	21.495789483460275	2.6666666666666665	6.9149180728352055	27.333333333333332	18.557149999176975	40.092592592592595	2.2330713773542334
26.666666666666668	18.44532149509656	4.0	8.136762043449725	22.666666666666668	16.386144974533725	39.375	1.9226854523449755
31.333333333333332	21.452969143162242	5.333333333333333	8.99552890217607	26.0	19.757146240948032	40.39351851851852	1.9478908064180163
24.666666666666668	16.34400308313753	3.3333333333333335	7.580980435789033	21.333333333333332	13.829836145670415	39.5138888888889	2.0006750404011027
34.0	22.376095619486744	5.333333333333333	8.99552890217607	28.666666666666668	20.12603963188903	39.49074074074075	2.1557754229482247
34.0	24.15467399618693	5.333333333333333	8.995528902176071	28.666666666666668	22.702473408212036	39.2361111111111	2.1712760430614098
26.666666666666668	19.178532059415364	2.6666666666666665	6.9149180728352055	24.0	17.73366173751743	40.81018518518518	2.0445246545012927
25.333333333333332	20.96521475885848	2.6666666666666665	6.9149180728352055	22.666666666666668	20.833218390487513	38.70370370370371	1.9551339090308077
